size,cpu,cuda,openCL
80x45,0.006656646728515625,0.10970759391784668,0.010010719299316406
1920x1080,0.5766589641571045,0.2324380874633789,0.06379270553588867
3840x2160,1.68780517578125,0.706141471862793,0.18094515800476074
