size,cpu,cuda,openCL
80x45,0.06300759315490723,0.18879222869873047,0.07505106925964355
1920x1080,5.956061124801636,2.317445755004883,0.6172502040863037
3840x2160,17.283939361572266,7.094213962554932,1.8335318565368652
