size,cpu,cuda,openCL
80x45,0.008167028427124023,0.014419078826904297,0.011495590209960938
1920x1080,0.18371033668518066,0.028382301330566406,0.13606667518615723
3840x2160,0.6241946220397949,0.07641100883483887,0.43128252029418945
