size,cpu,cuda,openCL
80x45,0.0050237178802490234,0.10021114349365234,0.010360002517700195
1920x1080,0.5740957260131836,0.2373349666595459,0.06272077560424805
3840x2160,1.76774001121521,0.7046411037445068,0.1877894401550293
