size,cpu,cuda,openCL
80x45,0.0068552494049072266,0.009974956512451172,0.0056650638580322266
1920x1080,0.18010258674621582,0.028008222579956055,0.18312764167785645
3840x2160,0.6180150508880615,0.07856440544128418,0.6328668594360352
