size,cpu,cuda,openCL
80x45,0.005734920501708984,0.009881019592285156,0.011589288711547852
1920x1080,0.18034768104553223,0.028665542602539062,0.13739943504333496
3840x2160,0.629671573638916,0.07552838325500488,0.43050265312194824
