size,cpu,cuda,openCL
80x45,0.005942821502685547,0.011233091354370117,0.01514434814453125
1920x1080,0.18179559707641602,0.028717517852783203,0.1353750228881836
3840x2160,0.6348979473114014,0.0747830867767334,0.42545151710510254
