size,cpu,cuda,openCL
80x45,0.022566795349121094,0.18567872047424316,0.3190140724182129
1920x1080,13.053384780883789,2.2987515926361084,0.6219241619110107
3840x2160,43.7013475894928,7.063359022140503,1.835329532623291
