size,cpu,cuda,openCL
80x45,0.05525612831115723,0.17583894729614258,0.07349920272827148
1920x1080,5.906414985656738,2.3140199184417725,0.611083984375
3840x2160,17.12210512161255,7.085395574569702,1.8416168689727783
