size,cpu,cuda,openCL
80x45,0.05594754219055176,0.11308598518371582,0.09358835220336914
1920x1080,1.8986687660217285,0.2653465270996094,1.359764575958252
3840x2160,6.2224953174591064,0.7225198745727539,4.273354530334473
