size,cpu,cuda,openCL
80x45,0.02306199073791504,0.18889904022216797,0.07062649726867676
1920x1080,13.019227266311646,2.3095951080322266,0.6092236042022705
3840x2160,41.39155912399292,7.088170051574707,1.837670087814331
